id_produit,nom_produit,marque_produit,prix_produit,en_promotion,date_fin_promo,categorie,sous_categorie,sous_sous_categorie,reference,code_article,gencod,url_produit
45127,Mureva style va et vient encastré gris,SCHNEIDER,12.990001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5SHN0212518,0393990,3014722125184,https://www.lamaison.fr/0393990.html
44631,Unica2 variateur Led universel ,SCHNEIDER,79.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU551430F,0380242,3606485446066,https://www.lamaison.fr/0380242.html
44634,"Unica2 détecteur mouvement tte charge, 3 fils - blanc",SCHNEIDER,89.900041,Non,,Jardin et aménagement extérieur,Aménagement extérieur,Eclairage,SC5NU552518F,0380222,3606485446301,https://www.lamaison.fr/0380222.html
44638,"Unica2 détecteur movement tte charge, 3 fils -anthracite",SCHNEIDER,99.000001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU552554F,0380260,3606485446370,https://www.lamaison.fr/0380260.html
44632,Unica2 variateur Led universel anthracite,SCHNEIDER,79.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU551454F,0380259,3606485446103,https://www.lamaison.fr/0380259.html
95131,Interrupteur témoin étanche Plexo 10A avec voyant,LEGRAND,23.990041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG70007,0499268,3414971904736,https://www.lamaison.fr/0499268.html
95133,Interrupteur lumineux étanche Plexo 10A avec voyant gris,LEGRAND,23.990041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG70006,0499267,3414971904705,https://www.lamaison.fr/0499267.html
44641,Sortie de câble Unica2 blanc,SCHNEIDER,11.990041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU586218F,0380228,3606489664558,https://www.lamaison.fr/0380228.html
44647,Unica2 obturateur  blanc,SCHNEIDER,9.990001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU586618F,0380227,3606489664831,https://www.lamaison.fr/0380227.html
44651,Unica2 obturateur  anthracite,SCHNEIDER,10.899961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU586654F,0380265,3606489664855,https://www.lamaison.fr/0380265.html
44645,Sortie de câble Unica2 anthracite,SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU586254F,0380266,3606489664572,https://www.lamaison.fr/0380266.html
44649,Unica2 obturateur aluminium,SCHNEIDER,10.899961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU586630F,0380247,3606489664848,https://www.lamaison.fr/0380247.html
44652,2 griffes de fixation,SCHNEIDER,1.950001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU7892F,0380269,3606489664824,https://www.lamaison.fr/0380269.html
44656,Tamc tableau ext. 1R-XP 1ID+3 disjoncteurs,SCHNEIDER,258.999961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5R9H113SP06N,0394010,3014722125603,https://www.lamaison.fr/0394010.html
44668,Coffret saillie 1R 13 modules,SCHNEIDER,32.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5R9H13401,0417558,3606480927898,https://www.lamaison.fr/0417558.html
44660,"Obturateurs fractionnables 5 modules, lot 2",SCHNEIDER,3.650041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5R9H13387D3,0394011,3014722124224,https://www.lamaison.fr/0394011.html
44682,Coffret saillie 3R 39 modules,SCHNEIDER,69.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5R9H13403,0417554,3606480927911,https://www.lamaison.fr/0417554.html
44722,Unica2 lot 4 prises 2P+T monté + Plaque Studio ,SCHNEIDER,34.899961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5SHN0412661,0380231,3014722126617,https://www.lamaison.fr/0380231.html
44308,Unica2 bouton poussoir lumineux ,SCHNEIDER,26.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520630NF,0380250,3606489664374,https://www.lamaison.fr/0380250.html
44712, Mureva style - Prise de courant 2P+T avec cache transparent,SCHNEIDER,12.490081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5SHN0212465,0393987,3014722124651,https://www.lamaison.fr/0393987.html
44703,Mureva style va et vient blanc,SCHNEIDER,11.390041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5SHN0212460,0393986,3014722124606,https://www.lamaison.fr/0393986.html
44313,Unica2 volet roulant avec bouton Stop - Blanc,SCHNEIDER,32.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520818F,0380218,3606489664404,https://www.lamaison.fr/0380218.html
44576,Unica2 double va et vient blanc,SCHNEIDER,23.590081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU521318F,0380219,3606489664435,https://www.lamaison.fr/0380219.html
44583,Unica2 double va et vient - anthracite,SCHNEIDER,24.590041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU521354F,0380257,3606489664459,https://www.lamaison.fr/0380257.html
44588,Unica2 Rj45 cat. 6 stp  blanc,SCHNEIDER,21.390001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541718F,0380226,3606489668310,https://www.lamaison.fr/0380226.html
44596,Unica2 Rj45 cat. 5 utp anthracite,SCHNEIDER,22.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541754F,0380264,3606489668334,https://www.lamaison.fr/0380264.html
44597,Unica2 prise alimentation double USB 5V blanc,SCHNEIDER,46.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541818F,0380223,3606489664466,https://www.lamaison.fr/0380223.html
44579,Unica2 double va et vient,SCHNEIDER,24.590041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU521330F,0380239,3606489664442,https://www.lamaison.fr/0380239.html
44571,Unica2 interrupteur volet roulant,SCHNEIDER,37.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520830F,0380238,3606489664411,https://www.lamaison.fr/0380238.html
44593,Unica2 Rj45 cat. 6 stp aluminium,SCHNEIDER,22.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541730F,0380246,3606489668327,https://www.lamaison.fr/0380246.html
44606,Unica2 prise télévision simple - anthracite,SCHNEIDER,17.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU546254F,0380262,3606489467913,https://www.lamaison.fr/0380262.html
44598,Unica2 prise alimentation double USB 5V ,SCHNEIDER,46.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541830F,0380243,3606489664473,https://www.lamaison.fr/0380243.html
44612,Unica2 prise haut parleur-anthracite ,SCHNEIDER,22.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU548654F,0380267,3606489664510,https://www.lamaison.fr/0380267.html
44599,Unica2 prise alimentation double USB 5V anthracite,SCHNEIDER,47.990041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU541854F,0380261,3606489664480,https://www.lamaison.fr/0380261.html
44603,Unica2 prise télévision simple ,SCHNEIDER,17.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU546230F,0380244,3606489467890,https://www.lamaison.fr/0380244.html
44219,"Unica2 Studio, 3 postes - rouge cardinal",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU280613F,0380284,3606489664060,https://www.lamaison.fr/0380284.html
44602,Unica2 prise télévision simple - blanc,SCHNEIDER,16.990081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU546218F,0380224,3606489467876,https://www.lamaison.fr/0380224.html
44214,"Unica2 Studio, 2 postes -  taupe",SCHNEIDER,7.590001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU280428F,0380280,3606489663995,https://www.lamaison.fr/0380280.html
44607,Prise haut-parleur électrique blanc,SCHNEIDER,22.490041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU548618F,0380229,3606489664497,https://www.lamaison.fr/0380229.html
44614,Unica2 prise haut parleur - aluminium,SCHNEIDER,22.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU548630F,0380249,3606489664503,https://www.lamaison.fr/0380249.html
44233,"Unica2 prise, 2 pôles - blanc",SCHNEIDER,10.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU503318F,0380213,3606489664169,https://www.lamaison.fr/0380213.html
44250,"Unica2 prise, 2 pôles - anthracite",SCHNEIDER,11.390041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU503354F,0380251,3606489664183,https://www.lamaison.fr/0380251.html
44226,"Unica2 Studio, 3 postes -  prune",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU280614F,0380287,3606489664077,https://www.lamaison.fr/0380287.html
44263,"Unica2 prise, 2 pôles + terre - aluminium",SCHNEIDER,7.990081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU505930F,0380234,3606489664237,https://www.lamaison.fr/0380234.html
44230,"Unica2 Studio, 3 postes -  taupe",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU280628F,0380281,3606489664091,https://www.lamaison.fr/0380281.html
44256,"Unica2 prise, 2 pôles+ terre - blanc",SCHNEIDER,7.500001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU505918F,0380214,3606489664220,https://www.lamaison.fr/0380214.html
44258,Mini coffret Opale 12 pas - 6 modules,SCHNEIDER,19.899961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC513396,0394008,3303430133964,https://www.lamaison.fr/0394008.html
44245,"Unica2 prise, 2 pôles - aluminium",SCHNEIDER,11.390041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU503330F,0380233,3606489664176,https://www.lamaison.fr/0380233.html
44265,"Unica2 prise, 2 pôles+ terre -  anthracite",SCHNEIDER,7.990081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU505954F,0380252,3606489664244,https://www.lamaison.fr/0380252.html
44267,Unica2 va et vient - blanc,SCHNEIDER,8.290081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520318F,0380215,3606489664251,https://www.lamaison.fr/0380215.html
44272,Unica2 VMC - blanc,SCHNEIDER,18.490081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520320VMCF,0380217,3606489664275,https://www.lamaison.fr/0380217.html
44269,Unica2 va et vient voyant orange - blanc SCHNEIDER,SCHNEIDER,24.590041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520318SF,0380216,3606489664268,https://www.lamaison.fr/0380216.html
44275,Unica2 va et vient -  aluminuim,SCHNEIDER,9.590041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520330F,0380235,3606489664282,https://www.lamaison.fr/0380235.html
44279,Unica2 va et vient voyant lampe SCHEIDER,SCHNEIDER,25.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520330SF,0380236,3606489664299,https://www.lamaison.fr/0380236.html
44287,Unica2 VMC - aluminium,SCHNEIDER,18.990001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520330VMCF,0380237,3606489664305,https://www.lamaison.fr/0380237.html
44138,Prise 2p+T avec cache IP44 Asfora,SCHNEIDER,7.990081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH2803321,0393928,3606480677267,https://www.lamaison.fr/0393928.html
44159,"Unica2 Studio, 1 poste blanc",SCHNEIDER,2.889961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200218F,0380270,3606489663773,https://www.lamaison.fr/0380270.html
44152,Variateur 600W Asfora,SCHNEIDER,26.490001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH6503121,0393933,3606480527586,https://www.lamaison.fr/0393933.html
44149,Obturateur dérivation Asfora,SCHNEIDER,3.789961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH5603121,0393932,3606480527135,https://www.lamaison.fr/0393932.html
44141,Prise TV simple Asfora,SCHNEIDER,7.190041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH3203121,0393929,3606480526381,https://www.lamaison.fr/0393929.html
44143,Prise Rj45 Asfora,SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH5003121,0393930,3606480527098,https://www.lamaison.fr/0393930.html
44146,Asfora sortie de câble,SCHNEIDER,3.990001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5EPH5503121,0393931,3606481154828,https://www.lamaison.fr/0393931.html
44162,Unica2 Studio 1 poste aluminium,SCHNEIDER,3.750001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200230F,0380273,3606489663780,https://www.lamaison.fr/0380273.html
44195,"Unica2 Studio, 3 postes - anthracite",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200654F,0380278,3606489663858,https://www.lamaison.fr/0380278.html
44165,"Unica2 Studio, 1 poste anthracite",SCHNEIDER,3.750001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200254F,0380276,3606489663797,https://www.lamaison.fr/0380276.html
44185,"Unica2 Studio, 3 postes -  blanc",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200618F,0380272,3606489663834,https://www.lamaison.fr/0380272.html
44174,"Unica2 Studio, 2 postes -aluminium",SCHNEIDER,7.590001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200430F,0380274,3606489663810,https://www.lamaison.fr/0380274.html
44182,"Unica2 Studio, 2 postes - anthracite",SCHNEIDER,7.590001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200454F,0380277,3606489663827,https://www.lamaison.fr/0380277.html
44192,"Unica2 Studio, 3 postes - aluminium",SCHNEIDER,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200630F,0380275,3606489663841,https://www.lamaison.fr/0380275.html
44169,"Unica2 Studio, 2 postes - blanc",SCHNEIDER,7.490041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU200418F,0380271,3606489663803,https://www.lamaison.fr/0380271.html
43621,Support+plaque 8 mod.montage horizontal,Null,27.990001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG99479,0408919,3414971824713,https://www.lamaison.fr/0408919.html
43805,Prise extérieure Wifi IP55 16A 3520W,Null,49.900081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",APYPLUVIOSE,0394027,3770008652033,https://www.lamaison.fr/0394027.html
43845,Double va et vient encastré Phénicia,Null,3.930001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",DIO042002,0197343,3380233296676,https://www.lamaison.fr/0197343.html
44197,"Unica2 Studio, 1 poste - rouge cardinal",SCHNEIDER,3.750001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU280213F,0380282,3606489663865,https://www.lamaison.fr/0380282.html
43855,Prise TV encastré Phénicia,Null,3.969961,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",DIO042006,0197345,3380233296638,https://www.lamaison.fr/0197345.html
43848,Poussoir encastré Phénicia,Null,3.490081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",DIO042003,0393998,3380233296669,https://www.lamaison.fr/0393998.html
43840,Va et vient encastré Phénicia,Null,2.930041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",DIO042001,0158935,3380233296683,https://www.lamaison.fr/0158935.html
44293,Unica2 va et vient - anthracite,SCHNEIDER,9.590041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",SC5NU520354F,0380253,3606489664312,https://www.lamaison.fr/0380253.html
43613,Va et vient 10A 2 mod. compo. blanc,LEGRAND,8.900041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG99401,0408909,3414971679757,https://www.lamaison.fr/0408909.html
43615,Poussoir 6A 1 mod. compo. blanc,LEGRAND,12.900001,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG99410,0408913,3414971679924,https://www.lamaison.fr/0408913.html
43618,Support+plaque 2x2 mod. blanc,LEGRAND,12.290041,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG99473,0408910,3414971680371,https://www.lamaison.fr/0408910.html
43617,"Support V+plaque, 2 mod. blanc",LEGRAND,4.990081,Non,,Bricolage,"Electricité, Domotique et Sécurité","Appareillage, boîte",LEG99472,0408906,3414971680357,https://www.lamaison.fr/0408906.html
